age,sensor_reading,stock_volume,sparse_audio_signal,engagement_time
0.5473743865415609,1.4402140638486283,-0.18500798438114746,0.0,0.38474890014292207
0.13797326454328368,-1.7684781642785405,0.22713501154344,0.17354156374030022,1.005522420853954
0.811802958307675,0.20445153939999372,0.46706123107301295,-0.04197260560889395,0.6074659229197565
0.07033931233948437,0.28729258869117447,-0.9069521696878288,-0.9061665057988718,0.9326343022608614
0.9999999999999999,0.8618929239401807,57.52059994898335,0.0,0.8032625198087515
0.7812819829650423,-1.3605613908876097,-0.424562414550694,0.0,1.0144429183611827
0.19686212566041,-1.4524924792802123,55.400256295472374,-0.48973737297285935,0.7044100793871759
0.0,0.5757913347468155,1.0653998908019005,0.0,1.2215542122101994
0.8253192852001193,0.3281377987466002,0.1606269966768403,0.0,0.3343742968259929
0.714652912764734,0.27695526234536555,-0.9472455010990821,0.0,1.2192821162278427
0.7372233409620444,0.3825918744986232,0.5017144685290216,0.0,0.7231450426577093
0.7802890569997208,-0.7474452997157859,73.85843116199223,-0.17824200431745982,1.6386072127031743
0.06982371209007843,0.25687590077515554,0.5779306135769844,0.0,0.8953475199096359
0.35964567347013265,0.32383088404372756,-1.1191498444673442,0.0,2.1080323507207446
0.11244232543443344,-0.7852353299053138,-0.43073984160623163,0.0,1.0446072253946865
0.8738659586443064,2.0552080231045546,0.7338472385767145,0.0,0.40999918033539184
0.6295069860291519,0.5228288500362953,-0.5793340120829401,0.0,1.4928125065301558
0.33155448541805055,-1.3103086791102976,0.18645575324606642,0.11030496478652624,0.6132878401127783
0.059138285794018586,0.723984831234546,0.40646174343380503,0.0,0.6174823085525679
0.3112606021019537,-1.0718311607875426,-0.725152035347038,0.0,0.06263941284910494
0.32573126584416356,0.8676855294160335,-0.1482902319435293,-0.1898574033869427,0.9521650020719786
0.7378337258924884,1.276679473599429,38.1893519892663,0.0,0.9278072529291352
0.6440371018888743,-0.9022943058389808,-0.7899652554843268,0.0,0.6313178712955169
0.898433088239989,1.0617636889904472,-0.2766720146387135,0.0,1.703426469548419
0.47555485867844993,0.4556171188124552,-0.9385329225815442,0.0,0.24345503502777815
0.1162382495792969,0.9061898850177149,0.9769206014597248,0.0,0.5884820952088341
0.7211616475885302,2.0893560506185107,-1.0598089860100213,0.0,0.5743555240301883
0.7696046531358886,-0.2689567719567362,-0.4013518613957556,0.0,0.17702586012421925
0.5663083385668147,-0.828593733331054,-0.02175518220268411,0.0,0.8382267659193601
0.7799801334216917,-0.9780711160833349,0.8498055799064306,0.0,1.2024089740678767
0.49754532621318814,-0.8969307169182945,-1.0636135468741788,0.0,0.8893200952660522
0.5270320496449772,-0.08369139417320318,0.6648507460733429,0.0,0.2938060540662447
0.43003263705732875,0.37676128521472724,-0.10189787667572359,0.0,0.6664621602160301
0.020274834827580468,0.30579640890072235,-0.7614488780474974,0.0,0.0051833378558708045
0.10431320528105614,0.9118298594276376,0.19861543230250486,0.0,1.620273821742103
